question_id,loading_0,loading_1,loading_2,loading_3,loading_4,loading_5,loading_6,loading_7,loading_8,loading_9,loading_10,loading_11,loading_12,loading_13,loading_14,loading_15,loading_16,loading_17,loading_18,loading_19,loading_20,loading_21,loading_22,loading_23,loading_24,loading_25,loading_26,loading_27,loading_28,loading_29
QID125_r11,-0.011115831353860524,0.08884722894648643,-0.0184266712429206,-0.04329042946219987,-0.06231222123525326,0.07452389644726534,-0.11993677641146439,0.1320182410158432,-0.02111134383078385,0.018307796824781175,0.023772220659763966,-0.018565916277164585,-0.02987799052452858,-0.08431968110843238,-0.0734368183786628,0.03878153043763598,0.10435042545662275,0.05352522052680164,0.003923440944188995,-0.005197492465693912,-0.07215779385385687,0.0026227716951869873,0.048389064622983036,-0.04005988504835617,-0.07182310023204624,0.04280267936123611,0.017982766711690468,0.027541774018055493,0.06017865616537276,-0.018389280121430984
QID125_r12,-0.025777048367235413,0.09316055615137052,-0.025205770862626105,-0.07260880472184265,-0.05942821742302057,0.0772618260630118,-0.13474418333222454,0.10599213851422874,-0.03137540745557788,0.012651849451102759,0.026790695387140868,0.012914552716299377,0.016720277470400113,-0.0007412999980812018,-0.0629216122327198,0.05040520633983406,0.07867522552544368,0.040554153406175776,0.050402258510578765,0.023572673117784673,-0.022643416059318206,-0.003605803565441737,0.04228473667306449,-0.08664951227265678,-0.04835721710991514,2.9565597900044205e-06,0.007495835451908545,0.04691085174293382,0.04430224278985953,-0.01974444288761107
QID125_r13,-0.033454092838516136,0.11192012518342598,-0.0007304270849271265,-0.03738566136300388,-0.04227353921500799,0.09036127276582173,-0.10046055466848319,0.03164733449497256,-0.024725141871697116,0.10408246463616402,0.08774845719925402,-0.04062735658878122,-0.010343178020701282,-0.025829938971299954,0.017184196973875722,-0.044193718963447336,0.045869728431867984,0.025390533231250623,-0.03383240801353386,0.024974700434572533,0.01743784624286532,0.07058576721885186,-0.03217126692498538,0.01537621505992059,0.08634904051896132,-0.07678128327119922,0.02698738519150981,-0.05209666308661448,-0.06619239891895258,0.027784527366253278
QID125_r14,-0.014196307056825588,0.0847999570771836,-0.005406364946737868,-0.03095027510465108,-0.023647225032085745,0.1355305063305562,-0.1324448561171475,0.07540052582305715,-0.020125558109473994,0.01483279339032939,0.06554510894274777,-0.0164577103567286,-0.03789227424000988,-0.06386383091546186,-0.06254308273744599,0.02284143603026509,-0.027893699670474885,0.06223215975115404,0.001259545795508178,-0.04587619310529181,-0.05936374183985745,0.041779509437097184,-0.005454955695975476,0.0258772968695123,-0.0062949070494248,0.03907647998570804,-0.012730340929218154,-0.03208397692284024,-0.010198877318744429,0.014702164102266435
QID125_r15,-0.04542941069679265,0.09523884120825381,0.013725202721133211,-0.018757511908972506,-0.017715348339855497,0.03967612095015244,-0.095476064832107,0.028104465301819287,-0.009815512669924937,0.04033034085116505,0.04988787720758013,0.0029427942836020293,-0.07597304766811747,-0.036088465197386586,-0.0016748678510131454,0.04261029331933655,0.027522115296276684,-0.008194829446542318,-0.036572423287796856,0.07120093113958341,-0.014097460904461748,0.10474265647501792,0.004612747632282671,-0.05234753721868811,0.05198001360753318,-0.04963801850886798,-0.0005603296541260242,-0.07996295814678298,-0.039157934109285336,-0.06776776860602698
QID125_r16,-0.05506132340382016,0.121240116431747,-0.01911115799671821,-0.05061617153158873,-0.03052704042386937,0.06802548514676632,-0.09974195375237493,0.018230959580105732,-0.0027649962483912056,0.07749317953020737,0.03264892871598195,-0.03690238960611199,-0.026944619580789753,-0.0017162669974737643,0.05280189000410357,-0.019644575285206994,0.03986423303131466,0.0639654268692419,-0.021618352145505594,0.12680656489627534,0.0994241350821839,0.011416003958032626,-0.017529222961027574,-0.00724076550924178,0.058423498824256334,-0.028151925321600504,-0.045219057583142874,-0.0012039294485804847,0.03944690418815096,0.01415196153702581
QID125_r17,-0.040235247752522074,0.07377542598841676,-0.009383773639615707,-0.08359659582822128,-0.05008453287503844,0.05843895035399054,-0.0990533949228199,0.001958020023477558,0.00831647662455742,0.04393005411128337,-0.0023397336088915744,-0.007559566891285174,0.004703449671715404,-0.012909625974699829,-0.0691765416777707,0.012898479809108451,0.03285335119766997,-0.0465536321752513,0.049187115948881616,0.01311970091665926,0.009728980241416163,-0.06350499932113121,-0.12644397037187688,0.00031023082774636265,0.018125503311190696,0.02090596411633401,-0.010516873314301877,-0.04672529392730035,-0.006985278894210814,0.023540620412144053
QID125_r18,-0.026910681088780343,0.08998315097228478,-0.010902589029190437,-0.032619653220432684,-0.03751095825691429,0.12948579660915302,-0.06638933332941158,0.11633005003651703,0.006134253913406412,0.000951561883917762,0.03004687699422494,0.04771906601769052,-0.015079935952292456,0.012223139077636502,-0.06042608145540693,0.06814449285937504,0.06845913391553489,-0.039974563304308985,-0.005227378805344306,-0.0314615213727296,-0.03154305200608937,-0.027898838305779314,0.019789241451676237,-0.08254284076735385,0.0018867893882548517,0.012123560150831117,-0.06332476150625879,0.058263895439693444,-0.07974242860558232,-0.05240990827680907
QID125_r19,-0.01927302302256558,0.08779213124870423,-0.013006359821755192,-0.012189725228893934,-0.046933241936395205,0.04889107284751535,-0.1361143635610125,0.08873892597571026,-0.022676903508861937,0.00039591502123950684,-0.013988059300959636,0.07137345933427669,-0.04608164012774629,-0.04340265789673742,-0.01772264617015204,-0.010064038894042449,0.0887537434507703,-0.04926271774582394,0.0005993712569468401,-0.06640686420323834,0.03391705987552045,-0.049289859966580946,0.017142267117958604,-0.04749869561547635,-0.11709588632796655,0.05018710118736868,0.20585512928848249,-0.011346680296130209,-0.02872007500170149,-0.08351171256812001
QID125_r2,-0.027147912858986788,0.09239699744519778,0.007057054582717615,-0.023515277998442528,-0.059122162586904246,0.02663999900530504,-0.0885019364159622,0.05790079318895746,-0.030809079551612592,0.012868863191967093,-0.052572252346402254,0.039568508966479954,-0.02699226152701774,-0.043600023489225315,-0.027768897684942652,-0.104561759603644,-5.044225529993174e-05,-0.12400586312739278,-0.014672986492757112,0.01713667010589326,0.054674634046841,-0.05161055658010631,0.053410017937554205,0.033254353801358806,-0.06326451320892162,0.01507923110329859,0.03887923084693132,-0.034020638397720876,-0.05275712268552417,-0.023036891781223298
QID125_r20,-0.025096127560314607,0.06481915011413988,-0.004261304740998419,-0.046857341781976744,-0.05964201381312926,0.06217725459358163,-0.08895671163800414,0.11152496640664777,-0.0328867093973117,0.017454350248245674,-0.03265983475013273,0.019640892879446342,-0.011359283215511475,-0.05907613595213029,-0.056095433381246784,-0.06131726293650264,-0.03042786147911193,-0.04644572414342034,-0.016313169317137305,-0.011664236960912983,0.04253065782449238,-0.09507042162693012,0.011092273885198095,-0.0047212939553372725,-0.13412950974374016,0.07519043693181265,0.05223098284008744,-0.05252250652479024,-0.015393478824863216,0.02374630759786167
QID125_r21,-0.02814123031559064,0.10523552403810146,0.015603572491071705,-0.052716192794615625,-0.040135758537305145,0.11258990817173994,-0.14241106665829448,0.06183864867371837,0.012543327473012567,0.03070798234838737,0.037964888744742326,0.02446709381215248,0.005243594000549245,-0.03486246756699457,-0.03411051531953366,0.008072061781786197,0.005869632085540977,0.02848351667923152,-0.002438869869290247,0.07170974414584604,0.006754374518108744,0.06061227301669071,0.02114096975781388,-0.00013416437747397307,0.011770754500556,0.030579872250233855,-0.02984622916572402,0.010246354719742294,0.024219503499212577,-0.029402317910657706
QID125_r3,-0.022509752101895167,0.0768896339910419,-0.014121813673439673,-0.016176918046672453,-0.03130054374774333,0.08112425025061766,-0.11716819370059951,0.0901828820247846,-0.02309712230505634,0.028688555388734452,0.032846894034151114,0.03360200253284964,-0.0714581347853995,-0.01896241458769901,-0.12279713383768212,0.10784604877875505,0.02056761913366334,-0.0471907196564709,0.047721091717967214,-0.10205498866668127,-0.06831857114466326,-0.027374172514160272,-0.050552454129288216,0.018108633805456888,-0.017553952162715804,-0.04254596964730678,0.0017986569604715227,-0.0611950601851306,0.0025735827555369746,0.04019055805167132
QID125_r4,-0.06391695701883185,0.10897139173187739,-0.018956828109212995,-0.045042643118171626,0.014232528230391986,0.08518705139399578,-0.043669322097429214,0.016481625183659573,0.007176496657506359,0.02825171941823182,0.06104115471304128,-0.07800457990648756,0.029084265865668053,0.020155939799562317,0.007189485614326974,-0.025687347004220748,-0.004303975748093741,-0.06328772997972973,-0.011111450206141918,0.10239753209179432,0.058465553508680816,0.04912881630005252,-0.04855957693251023,-0.03392639154627826,0.05940895756373015,-0.024060863861081645,-0.004921224969726912,0.05053519873354022,-0.07568434712075936,0.025538543706902533
QID125_r5,-0.061572019661852516,0.12789370597912852,-0.020565232679264654,-0.05309876054264616,-0.001572199564309048,0.048622388773519244,-0.0717685016752983,0.00821062140883649,0.002736218932082174,0.04570256037109748,0.05634021922114402,-0.03860509105338339,0.017893082364742796,0.0011078844164017082,0.06773410009397607,-0.010500874927618989,0.011764214931705458,0.0024086479495120106,-0.03086858876226389,0.11064546078426321,0.10185412702284874,0.006304751827967164,-0.009375353955058147,0.0027352311861187223,0.050733863412665996,-0.07455752471560989,-0.06371078553539994,0.06117373642855974,-0.05114994577414304,0.010787880197803024
QID125_r6,-0.032469675519630974,0.0844275928397975,0.009112824638985233,-0.034304910665240745,-0.017710329940818243,0.08056597072900817,-0.11935697503110694,0.09515844172337935,-0.004269203886955203,0.0245349905384344,0.013524570940171454,0.030688703119585603,-0.0007737938862998894,-0.007894739121091177,-0.11259816054914769,0.03454790736712182,0.0025083136505333545,-0.12140307314619433,0.01630866760262991,-0.057207891072093855,0.01336699668651703,-0.00303743366110934,-0.023524698705179425,-0.019394827751056595,-0.0518348643811307,0.010276518991239325,-0.06955746149682132,0.022180896866129094,-0.09293227512876977,-0.009528744181587306
QID125_r7,-0.048811501085296714,0.11111715602444873,-0.009149023927049825,-0.049095562608283516,-0.028454427029918117,0.08890964262915274,-0.10942379542901669,0.0474875652500624,-0.016825744909436974,0.02790520307805683,0.07686706975240765,0.03472881902343887,-0.015596889485320842,0.020473526401181108,-0.05902517036036714,0.05189304684094914,0.005374535139366005,-0.06011871309444003,0.06322577497572668,-0.04248033979743993,-0.019736033760974034,-0.05939562124442194,-0.07157277857932123,-0.05256485213971312,0.06710070362512321,-0.05578247836694947,-0.01295370306774803,0.005673564815557516,-0.07003922215938327,0.015713538491413853
QID125_r8,-0.04131665722414162,0.10262200233021299,-0.016371067537068202,-0.05376328260164297,-0.05608433388596104,0.1085739389975703,-0.09282641839165838,0.01993132693384843,-0.03607260663285,0.08588446292279042,0.026238342892786648,-0.043797380908724926,-0.040072897967920934,-0.05014641911022,0.01753508654917149,-0.0790105427765762,0.03890221396631621,0.05005146636679744,-0.030599811841787512,0.11437723147403556,0.08896529113658952,-0.024627109148460558,-0.028919487557225412,0.024262147548172047,0.04903640857126621,-0.047269261188269504,-0.05368151227330903,0.044221489193509565,0.08898934137435129,0.0030760044184861
QID125_r9,-0.06041773020199831,0.11228554124017716,-0.029444025146137785,-0.09996845538948529,0.01525563315298121,-0.007808646348692423,-0.0734428501002907,0.02652419489389089,0.005863871914507511,0.04530040928653737,0.03619929453265108,-0.04400058587007061,-0.016338992227852372,0.03676988307809655,0.08814567355565402,-0.03722429664319271,0.03872433677846383,0.0544210376216781,-0.005948278640714476,0.0397617507415986,0.07429142696329749,0.015323117792983648,-0.04794441490295105,-0.021940652058751522,0.04554293293172944,-0.04478765098247043,-0.017620917731265492,-0.007914697708770999,0.05468425323228317,-0.04542845565890771
QID13,0.03260990885423801,-0.02713006861785312,0.009188985737123454,-0.05209234925375471,-0.0320075251439489,-0.005454540885096468,-0.018680239280329233,-0.029457985015805845,0.03963016254643647,-0.05924236936096432,-0.02996520610264186,0.11059512254263215,-0.14729808162312832,-0.009918223451994113,-0.13102063726000188,0.12193596260801429,0.017263054517996146,0.056756518943939405,-0.031759657388637605,-0.07727354851442955,0.048998919874216326,-0.08943052681156066,0.06431241341992584,0.011329085824615975,-0.03397422296952132,0.08383423566348311,0.04416320456204459,0.015055399829738837,-0.002903253429365432,0.03913595052606206
QID14,0.03352628726958031,-0.0077969938987265544,-0.013839339956090376,0.04655876978926926,0.05680497530903582,0.017644867030203647,-0.05986543532258688,0.05969343030255615,0.10158213184128113,0.09887875143906454,-0.09471388414308021,-0.027033433106080723,0.0032069862817839245,-0.03573832350074038,0.028262540338895026,0.05203846614112545,0.03072873800186736,0.08469198014054907,-0.04561776795357541,-0.04570327017156221,-0.003945213189599287,-0.00784316999708052,0.11334224255610781,-0.01052709778813498,0.09344439945091615,0.07759683505586629,0.028030352480085875,0.09032120780897523,0.09638301746575617,0.0647357218039664
QID148,0.005551277326300388,-0.024225961857062134,-0.04827286575404109,0.04761551954096065,0.012498171094952,0.005206934338559273,0.04652518712592304,-0.04428644846217435,-0.022574932766172763,0.04416624756163183,0.02172635804190133,-0.004524879904283241,-0.03569822859883365,-0.04897037663145737,0.03623365708264392,0.034785500213212084,-0.02010999151656857,0.042746834447514204,-0.01087408601917584,0.1293895321780521,0.002111009120256857,0.0057294098246942204,0.038616903644564354,-0.12325307998336209,-0.022839215071215405,0.06870611740661829,-0.09892140276755249,0.0558263471439652,-0.010417674567950466,-0.07081955623370764
QID149,-0.008504284683879822,0.02865402770275872,0.06307092044210642,0.06343959913029493,0.01706668460844567,0.009093276851949429,-0.0010108475527515267,-0.058152141240206,-0.0021432497929644847,0.04042651471813101,0.012082836604990555,0.021539425093388923,0.010364549384403354,-0.07769216584745714,0.03187061948593773,-0.019591258046039083,-0.05501428810652136,0.01519414800346483,-0.023391386197036432,-0.04863432754075614,0.05447459247282061,0.0857107687690245,0.020257695891719205,0.07503578127938956,-0.0370195921351282,0.04331856896043211,0.053996265705710964,-0.0892937174719545,-0.16559635858570684,-0.06743202576989622
QID15,-0.0016604942066955344,-0.011823690247290852,-0.023814653424563795,0.021962022180104398,0.019693406330616458,0.030490166592734368,0.056841541568657665,0.05241715734379285,-0.04160491414222576,-0.0011464273831579366,0.013901124523283228,-0.11501058212469908,0.09810614178284997,-0.04042251232479306,0.03777465325306112,-0.07971216198674046,0.02945521568187673,0.014579709810954626,-0.002021056437979271,-0.026369431646220035,-0.04434301405241006,0.0381933849338664,-0.12669708057657997,-0.07666947531426599,0.11702617277637044,0.05825348647095227,-0.03728428607371783,0.002143019819409161,-0.01610216002661731,-0.04349292732878225
QID150,-0.00399910389369694,-0.007294493847740218,0.011484553293711267,0.051192695080010536,-0.06366960183246768,0.04442332825819706,0.022136209506625235,-0.052676502626738106,-0.06563795185875687,0.030874485974709747,-0.022101857629500288,-0.0363344698092565,-0.051154220394325885,0.03281639127683801,-0.03699100418355003,-0.0058132460384884635,-0.027721128189672824,-0.028954959402869407,-0.08671423050038621,-0.013542499463434561,0.10944202271760715,0.07730163327711427,0.010697631350467238,0.036823874665605744,-0.17263353440832574,-0.06276364051878597,0.03453677974688387,-0.11266303894747605,-0.01636019440249525,-0.027895377994233778
QID151,-0.005239008497701052,-0.01960932726298177,0.014717859419646822,-0.020177743753752753,0.014375865092270563,0.007820430671901026,0.06255538636935036,-0.014759945865702031,-0.039621431571895425,-0.05008138473223876,0.09970603819100202,-0.0994210931093979,-0.017813712643431266,-0.017920079743080672,-0.0354710791446804,0.026117732686743635,-0.010312994160877694,-0.048688671941579324,0.08720018719938163,-0.0857277261718335,-0.10826762191953213,0.04445819648856987,0.059634596037893645,-0.017621068875699163,0.00987997303836045,0.07354955518574038,-0.044696214990458685,-0.004580990312008712,-0.012876808523927408,-0.04711401575460998
QID152,0.005117757564809505,-0.011003745141622374,0.0030027117965650235,-0.0317941620479464,0.05074961503375329,-0.004750518774768468,0.02696130286404442,0.03820571653226927,-0.0038892958396277216,-0.012661422509885953,-0.019024038454089953,-0.056363739871686365,0.10443279899860716,-0.02136381411524966,0.06798175498863182,-0.06620852969387207,0.07783116927405245,0.13196866330797746,0.019948381812745167,0.07726259496099985,0.068070152092004,-0.07401783977768978,0.026056330961094828,0.006143251204778463,0.06121715964913656,0.03749822681381696,-0.058696155528257715,0.04673014559262047,0.019457385496750686,0.05399314755430315
QID17,-0.035696427481786266,-0.011516384736810367,-0.0682992664409851,0.001191944306744975,0.026973767877290358,0.009842001376806596,0.08220808025630322,-0.04738724017762991,-0.05304679350481537,-0.004090445581624271,0.08348181212175716,-0.03907188846754626,0.032011552543029294,-0.1135169078251115,0.05964817059110715,-0.044831074958820626,-0.05153913525278341,-0.036966341582019155,-0.008897819559118024,0.11037774087493958,-0.011269233926451355,-0.05239266706926104,0.09789948582654814,-0.010487213852777719,0.040434695711311405,-0.05012841428893315,-0.07021017857088525,-0.04150883572937125,-0.05161217665251022,-0.03244655760461848
QID18,-0.018664180087215317,-0.006764808322312234,-0.08257898139224751,-0.005733666336901711,0.002333522661094939,-0.005261662435926699,-0.00517502760877166,-0.03984390484624743,-0.07992417723134544,-0.03549643486494074,0.09165582500840383,-0.0030729466989344693,0.02078084379500512,-0.009470178965738773,0.02695955641225154,-0.006548739627762132,-0.047556300576679054,-0.0009822107330954757,0.07757206917262374,-0.06478308438516675,0.002463032305073394,-0.12701946223894264,-0.045692805085984,0.0063091657817556865,-0.012482008848392394,0.008080283454005004,-0.0029891144273860373,0.07706129851694986,0.09843183389072233,-0.11872240920574544
QID19,-0.02377938741890547,-0.011392495249798521,-0.09302228848533471,-0.05693874634627483,0.05207076917221099,-0.012776689717647376,0.012284555188602515,-0.003960691102685582,-0.13202055535246318,-0.0434439863306231,0.07467339053126484,-0.008758065611484227,0.04898077685997667,0.01280659234814224,0.057966372276210966,0.08407189803198889,-0.012989951012245496,0.004427105540408087,0.05288481215891997,-0.026152636201079812,-0.006251597331685954,-0.0668048660175494,-0.09955606523557745,0.06307550399327566,0.0003115850168230183,0.016017735999109883,-0.02064749505535688,0.0001204429586731115,0.10159605483343577,-0.08410997249603118
QID20,-0.018674225256929605,0.00045194974043780356,-0.07129554269972352,-0.035444337793816096,0.0034051653702990934,-0.013714451258707053,0.07686466296399869,-0.010895845276300565,-0.050173229831197735,-0.04776962639846933,-0.015575960815094067,-0.061604969976932995,-0.02744823495392221,-0.0327187506462598,-0.013648148964088263,-0.043111966586339666,6.0872904842523834e-05,0.12856589555169196,0.03908982869526635,-0.11572256699855897,-0.023131773079169075,-0.11888861076950881,-0.08305505886552106,0.024696332444446807,0.06480911215917506,-0.026445707259952468,0.07132835230906516,0.02347383171695009,0.018701009283840532,-0.1520462730025457
QID21,0.05617788943182629,0.034495777626975845,0.01865175715058658,0.04417545713610214,0.007069685109374489,-0.0503741352739854,-0.04298154141465537,0.09291336979722464,0.09357214300387,0.06636720701143366,-0.08408038608377874,-0.04902565012321727,0.05343178690535861,0.051162722509498715,-0.008293902050224986,-0.022903106986212566,0.09943522609150537,-0.026741622592853224,0.03694069660859971,-0.0579819694198936,-0.014828019784190592,0.04911530906665452,0.015592557792386313,0.02032409256205213,0.06097056719680462,0.050723925278686834,0.0072647437325465275,0.0827655389290503,0.1852603330298585,0.02469907762937123
QID217,0.004188968169977452,0.026915595826816588,0.021438131095610886,0.05664434844923097,-0.07243124049008504,0.004150416442968402,-0.0009925302774633684,-0.056844850142752514,-0.03381198708614011,-0.02986046133530067,0.043075699124781486,-0.03879686280250284,-0.04282785322776257,0.035068448477210246,-0.05959543264910228,0.027656428719256065,0.09519418278780974,0.008011132440451763,-0.01742096787687751,-0.005683040476766238,-0.042550216054124824,-0.004353215750999617,0.1519221527401062,-0.004084407825960814,0.03715125181450636,-0.037700847113055054,0.1128149733441923,-0.13798698920710487,0.017704119415683957,0.14925514157163663
QID218,-0.009073859987997538,0.01360998546150355,0.03759271369957977,0.03343332438567277,-0.05656788459969899,-0.009821300329663135,0.04701927688204709,-0.07963460397477978,-0.06528250801985973,-0.025230518553105253,0.05988673072969088,-0.03141895926391205,-0.0816844582010148,0.13157044636397744,-0.061364373984239245,0.11778184898576308,0.06915805370592046,0.014406979946538277,0.12064583565834193,-0.0032936371686230273,-0.006301073120910071,-0.04413062806575209,0.15412362437407642,-0.0968516711435995,0.03920223720653384,0.02311910130079963,0.02593116198828245,-0.10367588463837354,0.0010830539058536304,0.08390555351429409
QID219,-0.003203966814007931,-0.0010195942666355474,0.015289224001838134,0.027901565308346497,-0.054707198572543234,0.043130005682465035,0.01000236356661383,-0.055291794137242695,-0.06516722898450565,-0.024612052173910434,0.04090309305141997,0.05818507113985451,0.01213387548589627,0.14005637701882778,0.010960008163466123,0.15240185502616058,0.021001666673640288,0.13223770576678626,0.022780616192095513,-0.06068716929444002,-0.03557760816282721,-0.032405146264161425,0.020616944561158975,0.024218835350425,0.07258033341781574,0.02139213242224698,0.025657172605949657,-0.040212880417294775,-0.1227417497826452,-0.04838801759270001
QID22,0.0018264433372248967,0.017976478302943993,-0.10870153485107192,-0.08682660577898692,0.014139101181258473,-0.028340602647879815,0.1032081665035381,0.05893643722267493,-0.08210532416160608,0.049220124674671704,0.0012242377456944096,-0.03600792684749074,0.05887469640032878,0.0036722311904261356,0.02129505567968751,0.08705609780188074,-0.044719801666563946,0.0522633309715294,0.05402241596462434,-0.04631325027610239,-0.010368543768990483,-0.05341380459775299,-0.09432967486789648,0.03769772420527208,0.05347908382674339,0.016532557050766415,0.0305124912914637,0.07642856408914908,0.06005024844210032,-0.05960436858717035
QID220,-0.007508889764227955,0.02547007300139292,0.05060786411706293,0.04563644197509573,-0.046508271252915255,0.027597862419606125,0.055478774591198,-0.06789276234347061,-0.03715928680900283,-0.02193982449441541,0.027541467565193156,0.016534008413778868,-0.00566914786878794,0.1566642953699081,-0.08152186358306372,0.16661757595712906,0.03217385443816466,0.06813706841521772,0.08206513986731687,0.06506857532276293,-0.04626702048340368,-0.04924909290534429,0.0692974131936827,-0.059510019934234465,0.0673713607331711,0.0005316498867856886,0.04667870887323861,-0.014560683984473213,-0.08965204093351586,0.005784060861453458
